State,city,longitude,latitude,city_longitude,city_latitude,Haunted Places Date,final_longitude,final_latitude,Daylight Data USNO Navy,Daylight Data TimeandDate
Michigan,Clinton County,-84.5591521,43.001143,-84.5222189,42.9663458,1/1/2025,-84.5591521,43.001143,09:05,No data found
Michigan,Clinton Township,-82.9159326,42.5792561,-82.9195514,42.5868882,1/1/2025,-82.9159326,42.5792561,09:08,No data found
Michigan,Clyde township,-82.56376,43.0362674,-82.5834947,43.0313165,1/1/2025,-82.56376,43.0362674,09:05,No data found
Michigan,Cockeysville,-76.671167,39.4536423,,,4/3/1972,-76.671167,39.4536423,12:45,No data found
Michigan,Coldwater,,,-85.0005215,41.9403263,10/7/2021,-85.0005215,41.9403263,11:27,No data found
Michigan,Coldwater,-85.1777447,42.3062055,-85.0005215,41.9403263,1/1/2025,-85.1777447,42.3062055,09:10,No data found
Michigan,Croton,-85.6633891,43.437111,-85.6229296,43.4194319,3/1/1970,-85.6633891,43.437111,11:12,No data found
Michigan,Cranbrooke campus,-83.2411806,42.5770046,-83.2411806,42.5770046,9/1/2025,-83.2411806,42.5770046,13:10,No data found
Michigan,Crystal Falls,,,-88.3340242,46.0980066,1/1/2025,-88.3340242,46.0980066,08:43,No data found
Michigan,Dansville,-84.3172743,42.5293347,-84.3033013,42.555869,1/1/2025,-84.3172743,42.5293347,09:08,No data found
Michigan,Davison,-83.516398,43.031357,-83.5180063,43.0347491,12/1/2006,-83.516398,43.031357,09:15,No data found
Michigan,Dearborn,-83.2830751,42.3186735,-83.1763145,42.3222599,1/1/2025,-83.2830751,42.3186735,09:09,No data found
Michigan,Dearborn,-83.2780925,42.3171511,-83.1763145,42.3222599,1/1/2025,-83.2780925,42.3171511,09:09,No data found
Michigan,Dearborn,-83.2639806,42.3053486,-83.1763145,42.3222599,1/1/2025,-83.2639806,42.3053486,09:10,No data found
Michigan,Dearborn,-83.2246496,42.3053156,-83.1763145,42.3222599,1/1/2025,-83.2246496,42.3053156,09:10,No data found
Michigan,Dearborn,-83.2246496,42.3053156,-83.1763145,42.3222599,1/1/2025,-83.2246496,42.3053156,09:10,No data found
Michigan,Dearborn,-83.2324072,42.3140335,-83.1763145,42.3222599,1/1/2025,-83.2324072,42.3140335,09:09,No data found
Michigan,Dearborn,-83.249648,42.2912778,-83.1763145,42.3222599,6/28/1946,-83.249648,42.2912778,15:15,No data found
Michigan,Dearborn,-83.2170915,42.3204642,-83.1763145,42.3222599,1/1/2025,-83.2170915,42.3204642,09:09,No data found
Michigan,Dearborn,-83.2726327,42.298213,-83.1763145,42.3222599,1/1/2025,-83.2726327,42.298213,09:10,No data found
Michigan,Dearborn,-83.2008523,42.3064362,-83.1763145,42.3222599,3/12/2025,-83.2008523,42.3064362,11:47,No data found
Michigan,Dearborn Heights,-83.297266,42.3367661,-83.2732627,42.3369816,1/1/1992,-83.297266,42.3367661,09:09,No data found
Michigan,Dearborn Heights,-83.2932414,42.3220925,-83.2732627,42.3369816,3/1/2025,-83.2932414,42.3220925,11:16,No data found
Michigan,Dearborn Heights,-83.2932414,42.3220925,-83.2732627,42.3369816,3/1/2025,-83.2932414,42.3220925,11:16,No data found
Michigan,Dearborn Heights,-83.2853311,42.3371456,-83.2732627,42.3369816,1/8/1935,-83.2853311,42.3371456,09:15,No data found
Michigan,Dearborn Heights,-83.2546347,42.2726796,-83.2732627,42.3369816,1/20/1953,-83.2546347,42.2726796,09:35,No data found
Michigan,Dearborn Heights,-83.2941007,42.3422737,-83.2732627,42.3369816,3/1/2002,-83.2941007,42.3422737,11:14,No data found
Michigan,Dearborn Heights,-83.2829189,42.3412156,-83.2732627,42.3369816,1/1/2012,-83.2829189,42.3412156,09:09,No data found
Michigan,Decatur,,,-85.9744569,42.1080979,3/1/2004,-85.9744569,42.1080979,11:16,11:19
Michigan,Detroit,-83.1261256,42.3442795,-83.0457538,42.331427,12/25/2010,-83.1261256,42.3442795,09:05,9:05
Michigan,Detroit,-83.052541,42.3618853,-83.0457538,42.331427,1/1/2025,-83.052541,42.3618853,09:09,9:09
Michigan,Detroit,-83.067181,42.359752,-83.0457538,42.331427,1/1/2025,-83.067181,42.359752,09:09,9:09
Michigan,Detroit,-83.0645764,42.3594199,-83.0457538,42.331427,1/1/2025,-83.0645764,42.3594199,09:09,9:09
Michigan,Detroit,-83.0601885,42.3415452,-83.0457538,42.331427,3/1/1912,-83.0601885,42.3415452,11:14,11:13
Michigan,Detroit,-83.0463127,42.3800828,-83.0457538,42.331427,3/1/1944,-83.0463127,42.3800828,11:14,11:14
Michigan,Detroit,-83.0851898,42.3673317,-83.0457538,42.331427,12/1/2025,-83.0851898,42.3673317,09:18,9:18
Michigan,Detroit,-83.0851898,42.3673317,-83.0457538,42.331427,3/1/1926,-83.0851898,42.3673317,11:13,11:12
Michigan,Detroit,-83.0088451,42.3456959,-83.0457538,42.331427,10/17/1980,-83.0088451,42.3456959,10:59,10:59
Michigan,Detroit,-83.2047543,42.3459369,-83.0457538,42.331427,1/1/2025,-83.2047543,42.3459369,09:09,9:09
Michigan,Detroit,-83.0593353,42.3489084,-83.0457538,42.331427,1/1/2025,-83.0593353,42.3489084,09:09,9:09
Michigan,Detroit,-83.1263216,42.3295461,-83.0457538,42.331427,1/1/2025,-83.1263216,42.3295461,09:09,9:09
Michigan,Detroit,-83.0415482,42.3323565,-83.0457538,42.331427,1/1/2025,-83.0415482,42.3323565,09:09,9:09
Michigan,Detroit,-83.1379029,42.414062,-83.0457538,42.331427,1/1/2007,-83.1379029,42.414062,09:08,9:08
Michigan,Detroit,-83.062176,42.3528108,-83.0457538,42.331427,3/1/1996,-83.062176,42.3528108,11:16,11:15
Michigan,Dexter,,,-83.8885552,42.3383697,3/1/1900,-83.8885552,42.3383697,11:14,11:22
Michigan,Dowagiac,-86.1107004,41.9835636,-86.1086228,41.9842123,1/1/2025,-86.1107004,41.9835636,09:12,No data found
Michigan,Dowagiac,-86.1092599,41.9822735,-86.1086228,41.9842123,11/1/1967,-86.1092599,41.9822735,10:23,No data found
Michigan,Dryden,-83.1437021,42.9239416,-83.1238265,42.9461395,1/1/2025,-83.1437021,42.9239416,09:06,No data found
Michigan,Dutch town,-85.744067,42.882983,-86.1089301,42.7875235,1/1/2025,-85.744067,42.882983,09:06,No data found
Michigan,Eagle Harbor,-88.1585173,47.4589082,-88.1623228,47.4582339,1/1/2025,-88.1585173,47.4589082,08:32,No data found
Michigan,East Lansing,-84.4768477,42.7287519,-84.4838654,42.7369792,1/1/2025,-84.4768477,42.7287519,09:07,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,1/6/2021,-84.4821719,42.701848,09:12,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,1/1/2025,-84.4821719,42.701848,09:07,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,3/1/2025,-84.4821719,42.701848,11:15,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,3/1/1975,-84.4821719,42.701848,11:12,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,1/1/2025,-84.4821719,42.701848,09:07,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,11/24/1946,-84.4821719,42.701848,09:29,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,1/1/2025,-84.4821719,42.701848,09:07,No data found
Michigan,East Lansing,-84.4821719,42.701848,-84.4838654,42.7369792,1/1/2025,-84.4821719,42.701848,09:07,No data found
Michigan,East Leroy,-85.2178058,42.2081814,-85.2174862,42.1661559,3/1/1920,-85.2178058,42.2081814,11:14,No data found
Michigan,Eastpointe,-82.961991,42.463516,-82.9554746,42.4683698,1/1/2025,-82.961991,42.463516,09:08,No data found
Michigan,Eastpointe,-82.9567569,42.4641163,-82.9554746,42.4683698,3/1/1946,-82.9567569,42.4641163,11:13,No data found
Michigan,Eau Claire,-86.2227997,41.9944999,-86.2997387,41.9850452,1/1/2025,-86.2227997,41.9944999,Request Error,8:52
Michigan,Enterprise,,,-83.3670279,42.2822264,1861/04/12,-83.3670279,42.2822264,13:13,No data found
Michigan,Evart,-85.2405487,43.9013849,-85.2580971,43.9005752,1872/03/19,-85.2405487,43.9013849,12:07,No data found
Michigan,Fallassburg,-85.3267242,42.9804248,-85.3227948,42.9822533,1/1/2025,-85.3267242,42.9804248,09:05,No data found
Michigan,Farmington Hills,-83.3785425,42.5182053,-83.3677168,42.4989936,4/1/2007,-83.3785425,42.5182053,12:43,No data found
Michigan,Farmington Hills,,,-83.3677168,42.4989936,1/1/2025,-83.3677168,42.4989936,09:08,No data found
Michigan,Fenton,-83.7046994,42.7988392,-83.7049498,42.7978061,1/1/2025,-83.7046994,42.7988392,09:06,No data found
Michigan,Fennville,-86.0740947,42.559848,-86.1017009,42.5939168,1/1/2025,-86.0740947,42.559848,09:08,No data found
Michigan,Fennville,-86.0738106,42.597059,-86.1017009,42.5939168,3/1/2025,-86.0738106,42.597059,11:15,No data found
Michigan,Ferndale,-83.1307222,42.452461,-83.1346478,42.4605917,1/1/2025,-83.1307222,42.452461,09:09,9:08
Michigan,Fife Lake,,,-85.3506136,44.5769496,3/29/2025,-85.3506136,44.5769496,12:37,No data found
Michigan,Flat Rock,-83.2503189,42.098206,-83.2918744,42.0964314,3/1/1953,-83.2503189,42.098206,11:14,No data found
Michigan,Flint,-83.6887886,43.0153877,-83.6874562,43.0125274,10/9/1940,-83.6887886,43.0153877,11:21,11:21
Michigan,Flint,-83.693569,43.012403,-83.6874562,43.0125274,7/17/1947,-83.693569,43.012403,15:02,15:00
Michigan,Flint,-83.6540035,43.0157937,-83.6874562,43.0125274,1/1/2025,-83.6540035,43.0157937,09:05,9:04
Michigan,Flint,-83.6894057,43.0150225,-83.6874562,43.0125274,1/1/2025,-83.6894057,43.0150225,09:05,9:04
Michigan,Flint,-88.1180162,43.1788641,-83.6874562,43.0125274,3/4/2025,-88.1180162,43.1788641,11:23,11:23
Michigan,Forester,-82.5694563,43.5035633,-82.5693699,43.4991899,3/1/2025,-82.5694563,43.5035633,11:13,No data found
Michigan,Forester,-82.5684048,43.4998679,-82.5693699,43.4991899,1/1/2025,-82.5684048,43.4998679,09:02,No data found
Michigan,Forester,-82.5683672,43.4984489,-82.5693699,43.4991899,1/1/2025,-82.5683672,43.4984489,09:02,No data found
Michigan,Forestville,-82.7292065,43.6723607,-82.6093707,43.6619638,3/2/2025,-82.7292065,43.6723607,11:16,No data found
Michigan,Frankenmuth,-83.7395964,43.3238676,-83.7380194,43.331691,3/1/2005,-83.7395964,43.3238676,11:13,11:13
Michigan,Fraser,-82.940281,42.526523,-82.9493652,42.539202,1/1/2025,-82.940281,42.526523,09:08,No data found
Michigan,Freeland,-84.115351,43.5181975,-84.1227598,43.5250265,3/16/2025,-84.115351,43.5181975,11:58,No data found
Michigan,Freeland,-84.109633,43.504852,-84.1227598,43.5250265,1/1/2025,-84.109633,43.504852,09:02,No data found
Michigan,Fremont,,,-85.9420013,43.4675173,1/1/2025,-85.9420013,43.4675173,09:02,9:38
Michigan,Fremont,-85.976471,43.470088,-85.9420013,43.4675173,1/1/2025,-85.976471,43.470088,09:02,9:38
Michigan,Garden City,-83.329828,42.3344518,-83.3310422,42.3255928,1/1/2025,-83.329828,42.3344518,09:09,9:35
Michigan,Garden City,-83.329828,42.3344518,-83.3310422,42.3255928,1/1/2025,-83.329828,42.3344518,09:09,9:35
Michigan,Garden City,-83.329828,42.3344518,-83.3310422,42.3255928,3/1/1984,-83.329828,42.3344518,11:15,11:22
Michigan,Garden City,-83.314599,42.332212,-83.3310422,42.3255928,1/1/2025,-83.314599,42.332212,09:09,9:35
Michigan,Garden City,-83.348889,42.312688,-83.3310422,42.3255928,1/1/2025,-83.348889,42.312688,09:09,9:35
Michigan,Garden City,-83.3202104,42.3177843,-83.3310422,42.3255928,1/1/2025,-83.3202104,42.3177843,09:09,9:35
Michigan,Genesee,-83.6299518,42.9275277,-83.6135572,43.0935147,1/1/2025,-83.6299518,42.9275277,09:05,No data found
Michigan,Gladstone,-87.0501112,45.8416449,-87.0218049,45.8527435,1/1/2025,-87.0501112,45.8416449,08:45,No data found
Michigan,Goodrich,-83.506616,42.9206458,-83.5063365,42.916972,1/1/2025,-83.506616,42.9206458,09:06,No data found
Michigan,Grand Blanc,-83.6306543,42.9205822,-83.6299518,42.9275277,1/1/2025,-83.6306543,42.9205822,09:06,No data found
Michigan,Grand Blanc,-83.6391193,42.944472,-83.6299518,42.9275277,1/1/2025,-83.6391193,42.944472,09:05,No data found
Michigan,Grand Haven,-86.215927,43.029384,-86.2283864,43.0630734,3/1/1995,-86.215927,43.029384,11:12,No data found
Michigan,,,,,,1/6/2005,,,Request Error,No data found
Michigan,Grand Haven,-86.2372972,43.0515358,-86.2283864,43.0630734,1/1/2025,-86.2372972,43.0515358,09:05,No data found
Michigan,Grand Ledge,-84.7483923,42.749665,-84.7463757,42.7533685,1/1/2025,-84.7483923,42.749665,09:07,No data found
Michigan,Grand Rapids,-85.671432,42.9662104,-85.6680863,42.9633599,1/1/2025,-85.671432,42.9662104,09:05,9:05
Michigan,Grand Rapids,-85.6731045,42.966833,-85.6680863,42.9633599,5/1/2025,-85.6731045,42.966833,14:07,14:07
Michigan,Grand Rapids,-85.6285917,42.9603278,-85.6680863,42.9633599,1/1/2025,-85.6285917,42.9603278,09:05,9:05
Michigan,Grand Rapids,-85.6884286,42.9470019,-85.6680863,42.9633599,3/1/1996,-85.6884286,42.9470019,11:15,11:14
Michigan,Grand Rapids,-85.5948623,42.9809156,-85.6680863,42.9633599,3/21/1940,-85.5948623,42.9809156,12:12,12:11
Michigan,Grand Rapids,-85.5948623,42.9809156,-85.6680863,42.9633599,3/21/1940,-85.5948623,42.9809156,12:12,12:11
Michigan,Grand Rapids,-85.6677979,42.9642492,-85.6680863,42.9633599,1/1/2025,-85.6677979,42.9642492,09:05,9:05
Michigan,Grand Rapids,-85.6602716,43.0165405,-85.6680863,42.9633599,3/1/1991,-85.6602716,43.0165405,11:12,11:12
Michigan,Grand Rapids,-85.6445633,42.9741734,-85.6680863,42.9633599,1/1/2025,-85.6445633,42.9741734,09:05,9:05
Michigan,Grand Rapids,-85.6273537,42.9257517,-85.6680863,42.9633599,3/1/2025,-85.6273537,42.9257517,11:14,11:14
Michigan,Grand Rapids,-85.6285066,42.9490465,-85.6680863,42.9633599,3/1/1970,-85.6285066,42.9490465,11:13,11:12
Michigan,Grand Rapids,-85.5876561,42.9150873,-85.6680863,42.9633599,3/1/1980,-85.5876561,42.9150873,11:14,11:14
Michigan,Grand Rapids,-85.5126927,42.9123467,-85.6680863,42.9633599,1/1/2025,-85.5126927,42.9123467,09:06,9:05
Michigan,Grand Rapids,-85.7102787,42.9965143,-85.6680863,42.9633599,3/1/1980,-85.7102787,42.9965143,Request Error,11:14
Michigan,Grand Traverse County,-85.6958083,44.6088545,-85.520024,44.687984,1/1/2025,-85.6958083,44.6088545,08:54,No data found
Michigan,Grandville,-85.751642,42.904303,-85.7630885,42.9097484,1/1/2025,-85.751642,42.904303,09:06,No data found
Michigan,Grant,-85.801897,43.3376505,-85.8108819,43.3361323,1/1/2025,-85.801897,43.3376505,09:03,No data found
Michigan,Grayling,-84.6677726,44.7497134,-84.7147512,44.6614039,1/1/2025,-84.6677726,44.7497134,08:53,No data found
Michigan,Grayling,-84.6351845,44.5731364,-84.7147512,44.6614039,3/1/1900,-84.6351845,44.5731364,11:09,No data found
Michigan,Greenville,,,-85.2527987,43.1775314,3/1/2008,-85.2527987,43.1775314,11:14,No data found
Michigan,Greenville,-82.8223847,34.6766585,-85.2527987,43.1775314,3/9/2025,-82.8223847,34.6766585,11:45,No data found
Michigan,Greenville,-85.2387967,43.1771189,-85.2527987,43.1775314,1/1/2002,-85.2387967,43.1771189,09:03,No data found
Michigan,Grosse Ile,,,-83.1445904,42.1290753,6/1/2008,-83.1445904,42.1290753,15:03,No data found
Michigan,Grosse Isle,-83.1697982,42.0902321,-83.1445904,42.1290753,1/1/2025,-83.1697982,42.0902321,09:11,No data found
Michigan,Grosse Ile,-83.1484706,42.1647606,-83.1445904,42.1290753,3/9/1987,-83.1484706,42.1647606,11:36,No data found
Michigan,Grosse Pointe Shores,-82.8737597,42.4538245,-82.8768586,42.4367034,1/1/2025,-82.8737597,42.4538245,09:09,No data found
Michigan,Grosse Pointe Woods,-82.8891958,42.4367922,-82.9068603,42.4436478,3/3/2025,-82.8891958,42.4367922,11:21,No data found
Michigan,Gulliver,-85.9121605,45.9213487,-86.012069,45.9930329,5/1/2005,-85.9121605,45.9213487,14:20,No data found
Michigan,Hamilton,-87.7825203,42.7355726,-85.9987285,42.671257,1/1/2025,-87.7825203,42.7355726,09:07,8:42
Michigan,Hancock,-88.5891047,47.1265521,-88.5809563,47.1268714,1/1/1995,-88.5891047,47.1265521,08:34,No data found
Michigan,Harrison,-84.8080571,44.0272665,-84.7994675,44.0191862,1/1/2025,-84.8080571,44.0272665,08:58,No data found
Michigan,Hartford,-86.1681818,42.1977006,-86.1666876,42.2067051,9/13/2005,-86.1681818,42.1977006,12:35,12:34
Michigan,Hartland,-83.7085022,42.6291544,-83.7507315,42.6315066,1/1/2025,-83.7085022,42.6291544,09:07,No data found
Michigan,Hastings,-85.2907258,42.6435743,-85.2908403,42.6458682,1/1/2025,-85.2907258,42.6435743,09:07,No data found
Michigan,Harrison,,,-84.7994675,44.0191862,3/1/1960,-84.7994675,44.0191862,11:12,No data found
Michigan,Harrison,-84.7987629,44.0176644,-84.7994675,44.0191862,3/19/2025,-84.7987629,44.0176644,12:07,No data found
Michigan,Harrisville,-83.2726825,44.7127172,-83.2946891,44.6564022,1/1/2025,-83.2726825,44.7127172,08:53,No data found
Michigan,Hartland,-83.7548297,42.6584109,-83.7507315,42.6315066,1/1/2025,-83.7548297,42.6584109,09:07,No data found
Michigan,Hastings,-85.2116371,42.616978,-85.2908403,42.6458682,1/1/2025,-85.2116371,42.616978,09:08,No data found
Michigan,Highland,-83.9703462,42.1703849,-83.6175677,42.6380014,10/1/2007,-83.9703462,42.1703849,11:45,No data found
Michigan,Holland,-86.1650024,42.7314938,-86.1089301,42.7875235,1/1/2025,-86.1650024,42.7314938,09:07,9:06
Michigan,Holly,-83.6266686,42.7907892,-83.6277255,42.7919727,1/1/2025,-83.6266686,42.7907892,09:06,No data found
Michigan,Holt,-84.5739603,42.6416724,-84.5152545,42.6405912,1/1/2025,-84.5739603,42.6416724,09:07,No data found
Michigan,Holt,-84.5221223,42.6349398,-84.5152545,42.6405912,3/1/1900,-84.5221223,42.6349398,11:13,No data found
Michigan,Holt,-84.5131703,42.6414148,-84.5152545,42.6405912,3/1/1980,-84.5131703,42.6414148,11:15,No data found
Michigan,Houghton Lake,-84.65072,44.2988715,-84.7647496,44.314739,3/1/2008,-84.65072,44.2988715,11:12,No data found
Michigan,Howell,-83.9573224,42.6110431,-83.9293952,42.6072552,1/1/2025,-83.9573224,42.6110431,09:08,9:07
Michigan,Howell,,,-83.9293952,42.6072552,2/1/2004,-83.9293952,42.6072552,09:58,9:58
Michigan,Inkster,-83.3058286,42.2939689,-83.3099303,42.2942045,3/1/1998,-83.3058286,42.2939689,11:14,No data found
Michigan,Interlochen,-85.769263,44.631233,-85.7676077,44.6453738,3/1/1920,-85.769263,44.631233,11:10,No data found
Michigan,Ionia,,,-85.0711174,42.9872547,3/17/1942,-85.0711174,42.9872547,11:59,No data found
Michigan,Ionia,-85.0202602,42.9871077,-85.0711174,42.9872547,1/1/2025,-85.0202602,42.9871077,09:05,No data found
Michigan,Iron River,-88.6631876,46.1308488,-88.6423544,46.0927322,1/1/2025,-88.6631876,46.1308488,08:43,No data found
Michigan,Jackson,-84.3408958,42.2586637,-84.4013462,42.245869,1/1/2025,-84.3408958,42.2586637,09:10,10:04
Michigan,Jackson,-84.4061094,42.2480174,-84.4013462,42.245869,3/1/2025,-84.4061094,42.2480174,11:16,11:30
Michigan,Jackson,-84.411047,42.2375,-84.4013462,42.245869,3/1/2025,-84.411047,42.2375,11:16,11:30
Michigan,Jackson,-84.3918105,42.2002519,-84.4013462,42.245869,1/1/2025,-84.3918105,42.2002519,09:10,10:04
Michigan,Jackson,-84.2891974,42.1597064,-84.4013462,42.245869,1/1/2007,-84.2891974,42.1597064,09:10,10:04
Michigan,Kalamazoo,-85.5804185,42.2855143,-85.5872286,42.2917069,3/1/2007,-85.5804185,42.2855143,11:14,11:13
Michigan,Kalamazoo,-85.561243,42.307689,-85.5872286,42.2917069,1/1/2025,-85.561243,42.307689,09:10,9:09
Michigan,Kalamazoo,-85.6282605,42.2774003,-85.5872286,42.2917069,1/1/2025,-85.6282605,42.2774003,09:10,9:09
Michigan,Kalamazoo,-85.6043182,42.2790387,-85.5872286,42.2917069,1/1/2025,-85.6043182,42.2790387,09:10,9:09
Michigan,Kalamazoo,,,-85.5872286,42.2917069,1/1/2025,-85.5872286,42.2917069,09:10,9:09
Michigan,Keego Harbor,-83.3448876,42.6081232,-83.3438247,42.6080884,1/1/2025,-83.3448876,42.6081232,09:08,No data found
Michigan,Kelloggsville,-85.6651356,42.8767383,,,3/1/1960,-85.6651356,42.8767383,11:14,No data found
Michigan,Kent County,-85.5141019,43.0581685,-85.520024,43.0097027,3/1/1980,-85.5141019,43.0581685,11:14,No data found
Michigan,Kent County,-85.5600316,43.1200272,-85.520024,43.0097027,1/1/2025,-85.5600316,43.1200272,09:04,No data found
Michigan,Kenton,-88.8173882,46.4980839,-88.8940283,46.4854993,3/1/1918,-88.8173882,46.4980839,11:04,No data found
Michigan,Kentwood,,,-85.6447492,42.8694731,3/5/2025,-85.6447492,42.8694731,11:26,No data found
Michigan,Kewadin,-85.3662424,44.9298878,-85.3731257,44.9286137,3/1/1932,-85.3662424,44.9298878,11:09,No data found
Michigan,Kingsford,-88.0917838,45.8463043,-88.0720706,45.7949561,1/1/2025,-88.0917838,45.8463043,08:45,No data found
Michigan,Kingsford,-88.0917838,45.8463043,-88.0720706,45.7949561,1/1/2025,-88.0917838,45.8463043,08:45,No data found
Michigan,Lake Orion,-83.2392028,42.7522316,-83.2396612,42.7844752,6/1/2008,-83.2392028,42.7522316,15:07,No data found
Michigan,Lambertville,-83.626011,41.758108,-83.624201,41.7529088,3/1/1957,-83.626011,41.758108,11:15,No data found
Michigan,Lapeer,-83.3799577,43.0195709,-83.3188341,43.0514161,1/1/2025,-83.3799577,43.0195709,09:05,9:04
Michigan,Lansing,-84.5553919,42.7336193,-84.5555347,42.732535,1/1/2025,-84.5553919,42.7336193,09:07,9:06
Michigan,Lincoln Park,-83.1615501,42.2350392,-83.1785361,42.2505943,12/12/1915,-83.1615501,42.2350392,09:09,No data found
Michigan,Lincoln Park,-84.8690475,43.9372364,-83.1785361,42.2505943,11/18/1974,-84.8690475,43.9372364,09:33,No data found
Michigan,Livonia,-83.373699,42.3970209,-83.3527097,42.36837,1/1/2025,-83.373699,42.3970209,09:09,9:09
Michigan,Livonia,,,-83.3527097,42.36837,3/1/1970,-83.3527097,42.36837,11:14,11:13
Michigan,Livonia,,,-83.3527097,42.36837,1/1/2025,-83.3527097,42.36837,09:09,9:09
Michigan,Livonia,-83.37369,42.36624,-83.3527097,42.36837,1/1/2025,-83.37369,42.36624,09:09,9:09
Michigan,Livonia,-83.3453752,42.3557663,-83.3527097,42.36837,1/1/2025,-83.3453752,42.3557663,09:09,9:09
Michigan,Livonia,-83.3628206,42.413474,-83.3527097,42.36837,1/1/2025,-83.3628206,42.413474,09:09,9:09
Michigan,Lowell,,,-85.3419609,42.9336426,5/1/2008,-85.3419609,42.9336426,14:07,14:06
Michigan,Luce County,-85.5095586,46.3549984,-85.513329,46.5827512,1801/06/01,-85.5095586,46.3549984,15:32,No data found
Michigan,Luna Pier,,,-83.442433,41.8069907,1/1/2005,-83.442433,41.8069907,09:13,No data found
Michigan,Macomb Twp,,,-82.9286428,42.6651965,3/1/1929,-82.9286428,42.6651965,11:13,No data found
Michigan,Mackinac Island,-84.6275658,45.8683129,-84.6189339,45.8491796,3/1/2010,-84.6275658,45.8683129,11:08,No data found
Michigan,Mackinac Island,-84.6123383,45.8510096,-84.6189339,45.8491796,3/23/1971,-84.6123383,45.8510096,12:17,No data found
Michigan,Mackinac Island,-84.4162484,45.7487574,-84.6189339,45.8491796,1/8/2015,-84.4162484,45.7487574,08:53,No data found
Michigan,Mackinac Island,-84.6173978,45.8520988,-84.6189339,45.8491796,1844/03/01,-84.6173978,45.8520988,11:09,No data found
Michigan,Mackinac Island,-84.626205,45.851135,-84.6189339,45.8491796,1/1/2025,-84.626205,45.851135,08:45,No data found
Michigan,Mackinac Island,-84.7277655,45.817377,-84.6189339,45.8491796,5/1/2008,-84.7277655,45.817377,14:20,No data found
Michigan,Mackinac Island,-84.6167072,45.8509853,-84.6189339,45.8491796,1/1/2025,-84.6167072,45.8509853,08:45,No data found
Michigan,Mackinac Island,-84.605211,45.851374,-84.6189339,45.8491796,1/1/2025,-84.605211,45.851374,08:45,No data found
Michigan,Mackinac Island,-84.605211,45.851374,-84.6189339,45.8491796,1/1/2025,-84.605211,45.851374,08:45,No data found
Michigan,Mackinac Island,-84.620735,45.8587269,-84.6189339,45.8491796,9/29/1941,-84.620735,45.8587269,11:49,No data found
Michigan,Mackinac Island,-84.6127267,45.8582146,-84.6189339,45.8491796,1/1/1925,-84.6127267,45.8582146,08:44,No data found
Michigan,Mackinac Island,-84.6179923,45.8492622,-84.6189339,45.8491796,1/1/2025,-84.6179923,45.8492622,08:45,No data found
Michigan,Mackinac Island,-84.6042377,45.8523689,-84.6189339,45.8491796,3/19/2025,-84.6042377,45.8523689,12:07,No data found
Michigan,Mackinac Island,-84.6275658,45.8683129,-84.6189339,45.8491796,1/1/2025,-84.6275658,45.8683129,08:45,No data found
Michigan,Madison Heights,-83.112395,42.521548,-83.1052028,42.4858692,1/1/2025,-83.112395,42.521548,09:08,No data found
Michigan,Madison Heights,-83.1010535,42.4880996,-83.1052028,42.4858692,4/3/1972,-83.1010535,42.4880996,12:49,No data found
Michigan,Manchester,,,-84.037723,42.1503177,1/1/2025,-84.037723,42.1503177,09:11,9:05
Michigan,Manistee,-86.323636,44.245691,-86.324253,44.2444473,1/1/2025,-86.323636,44.245691,08:56,No data found
Michigan,Manitoulin Island,,,-82.0371761,45.7026471,1/1/2025,-82.0371761,45.7026471,08:46,No data found
Michigan,Marine City,-82.9277984,42.3454506,-82.492132,42.7194778,1/1/2025,-82.9277984,42.3454506,09:09,No data found
Michigan,Marine City,-82.4927116,42.7146215,-82.492132,42.7194778,3/1/2003,-82.4927116,42.7146215,11:13,No data found
Michigan,Marcellus,-85.8967468,42.0762436,-85.8155576,42.0258779,1809/02/12,-85.8967468,42.0762436,10:28,No data found
Michigan,Marquette,-87.679969,46.841653,-87.3955954,46.5475825,3/1/2024,-87.679969,46.841653,11:08,11:08
Michigan,Marquette,-87.4041849,46.5399756,-87.3955954,46.5475825,1/1/2025,-87.4041849,46.5399756,08:40,8:39
Michigan,Marquette,-87.3920529,46.5447206,-87.3955954,46.5475825,3/20/2025,-87.3920529,46.5447206,12:09,12:10
Michigan,Marquette,-87.4044868,46.5596032,-87.3955954,46.5475825,1/1/2025,-87.4044868,46.5596032,08:39,8:39
Michigan,Marquette,-87.4044868,46.5596032,-87.3955954,46.5475825,1/1/2025,-87.4044868,46.5596032,08:39,8:39
Michigan,Marquette,-87.4044868,46.5596032,-87.3955954,46.5475825,1/1/2025,-87.4044868,46.5596032,08:39,8:39
Michigan,Marquette,-87.4044868,46.5596032,-87.3955954,46.5475825,1/1/2025,-87.4044868,46.5596032,08:39,8:39
